id,name,age,salary,hire_date,profile,department,bonus
196,Name_864,,70000,2017-05-10,"{""address"": ""Street 9, City 20"", ""phone"": ""2701446453"", ""email"": ""email_878@example.com""}",,7541.0
197,Name_743,42.0,60000,2021-05-08,"{""address"": ""Street 46, City 48"", ""phone"": ""3924539826"", ""email"": ""email_546@example.com""}",HR,2523.0
198,Name_241,67.0,,,"{""address"": ""Street 37, City 21"", ""phone"": ""6532502212"", ""email"": ""email_800@example.com""}",Marketing,
199,Name_564,31.0,70000,2018-04-07,"{""address"": ""Street 26, City 10"", ""phone"": ""3930289947"", ""email"": ""email_548@example.com""}",,1848.0
200,Name_96,23.0,60000,2017-11-22,"{""address"": ""Street 70, City 14"", ""phone"": ""3781846227"", ""email"": ""email_27@example.com""}",IT,5428.0
201,Name_900,29.0,60000,2023-05-31,"{""address"": ""Street 55, City 17"", ""phone"": ""3361960861"", ""email"": ""email_336@example.com""}",IT,
202,Name_734,37.0,,2018-01-25,"{""address"": ""Street 97, City 1"", ""phone"": ""2534051751"", ""email"": ""email_400@example.com""}",Finance,
203,Name_485,40.0,60000,2016-05-09,"{""address"": ""Street 61, City 6"", ""phone"": ""1582395896"", ""email"": ""email_474@example.com""}",HR,
204,Name_407,47.0,50000,2020-05-02,"{""address"": ""Street 38, City 14"", ""phone"": ""7663036746"", ""email"": ""email_610@example.com""}",IT,9528.0
205,Name_231,47.0,50000,2021-09-03,"{""address"": ""Street 16, City 21"", ""phone"": ""1904972695"", ""email"": ""email_344@example.com""}",IT,7809.0
206,Name_749,55.0,50000,2019-10-16,"{""address"": ""Street 54, City 19"", ""phone"": ""9695058978"", ""email"": ""email_337@example.com""}",Finance,7841.0
207,Name_655,75.0,,2017-01-26,"{""address"": ""Street 51, City 50"", ""phone"": ""9134558120"", ""email"": ""email_618@example.com""}",Finance,3150.0
208,Name_171,47.0,60000,2016-03-06,"{""address"": ""Street 13, City 6"", ""phone"": ""4500064468"", ""email"": ""email_972@example.com""}",Marketing,6684.0
209,Name_541,58.0,50000,2021-01-22,"{""address"": ""Street 22, City 50"", ""phone"": ""8133512572"", ""email"": ""email_154@example.com""}",Marketing,
210,Name_36,47.0,70000,2021-11-14,,Marketing,3141.0
211,Name_525,74.0,60000,2024-01-09,"{""address"": ""Street 39, City 33"", ""phone"": ""6057721508"", ""email"": ""email_177@example.com""}",IT,2422.0
212,Name_160,75.0,50000,2023-08-29,"{""address"": ""Street 23, City 27"", ""phone"": ""3526101702"", ""email"": ""email_540@example.com""}",Finance,1900.0
213,Name_839,53.0,60000,2020-10-14,"{""address"": ""Street 28, City 24"", ""phone"": ""8522067035"", ""email"": ""email_518@example.com""}",HR,2382.0
214,Name_699,66.0,50000,2022-02-19,"{""address"": ""Street 14, City 40"", ""phone"": ""9184923260"", ""email"": ""email_258@example.com""}",Marketing,1004.0
215,Name_243,51.0,70000,2018-03-04,"{""address"": ""Street 20, City 32"", ""phone"": ""5918574926"", ""email"": ""email_779@example.com""}",,1031.0
216,Name_86,33.0,60000,2016-01-07,"{""address"": ""Street 88, City 42"", ""phone"": ""2440229626"", ""email"": ""email_487@example.com""}",IT,5959.0
217,Name_796,41.0,50000,2024-02-17,"{""address"": ""Street 1, City 34"", ""phone"": ""4337746076"", ""email"": ""email_596@example.com""}",HR,6722.0
218,Name_578,31.0,50000,2016-12-02,"{""address"": ""Street 21, City 4"", ""phone"": ""2899606533"", ""email"": ""email_360@example.com""}",IT,1773.0
219,Name_682,43.0,,2016-03-08,"{""address"": ""Street 78, City 45"", ""phone"": ""5791002067"", ""email"": ""email_665@example.com""}",Marketing,5538.0
220,Name_557,25.0,70000,2019-08-31,,IT,9231.0
221,Name_574,31.0,50000,2024-01-27,"{""address"": ""Street 61, City 16"", ""phone"": ""3661844036"", ""email"": ""email_190@example.com""}",Marketing,7508.0
222,Name_953,48.0,50000,2017-11-25,"{""address"": ""Street 4, City 22"", ""phone"": ""8033441587"", ""email"": ""email_984@example.com""}",IT,6047.0
223,Name_646,19.0,,2023-12-19,"{""address"": ""Street 61, City 18"", ""phone"": ""4559165845"", ""email"": ""email_870@example.com""}",Marketing,3391.0
224,Name_796,65.0,,2021-11-24,"{""address"": ""Street 5, City 35"", ""phone"": ""5464457944"", ""email"": ""email_242@example.com""}",Finance,2276.0
225,Name_28,21.0,60000,2024-08-17,"{""address"": ""Street 17, City 30"", ""phone"": ""8563289204"", ""email"": ""email_80@example.com""}",Finance,8193.0
226,Name_620,18.0,,2017-06-01,"{""address"": ""Street 31, City 32"", ""phone"": ""9132139953"", ""email"": ""email_362@example.com""}",Finance,2417.0
227,Name_556,72.0,,2022-04-13,"{""address"": ""Street 41, City 19"", ""phone"": ""1681759497"", ""email"": ""email_177@example.com""}",Finance,8853.0
228,Name_340,37.0,50000,2016-10-28,"{""address"": ""Street 3, City 30"", ""phone"": ""2156486229"", ""email"": ""email_782@example.com""}",Finance,7741.0
229,Name_798,76.0,70000,,"{""address"": ""Street 80, City 46"", ""phone"": ""2754044508"", ""email"": ""email_690@example.com""}",,1931.0
230,Name_958,31.0,60000,2017-02-19,"{""address"": ""Street 74, City 11"", ""phone"": ""6188262566"", ""email"": ""email_688@example.com""}",IT,2876.0
231,Name_331,57.0,50000,2019-03-13,"{""address"": ""Street 56, City 37"", ""phone"": ""9169639532"", ""email"": ""email_967@example.com""}",Finance,8361.0
232,Name_640,42.0,,2017-02-20,"{""address"": ""Street 72, City 46"", ""phone"": ""5850460262"", ""email"": ""email_620@example.com""}",,3222.0
233,Name_506,77.0,70000,2021-02-06,"{""address"": ""Street 29, City 6"", ""phone"": ""7043243418"", ""email"": ""email_958@example.com""}",,1321.0
234,Name_348,42.0,50000,2024-04-07,"{""address"": ""Street 23, City 11"", ""phone"": ""5698797997"", ""email"": ""email_898@example.com""}",IT,4779.0
235,Name_473,20.0,50000,2020-03-31,"{""address"": ""Street 39, City 34"", ""phone"": ""2637684608"", ""email"": ""email_444@example.com""}",IT,4098.0
236,Name_231,22.0,60000,2021-09-25,,Marketing,5422.0
237,Name_190,55.0,,2020-10-10,"{""address"": ""Street 53, City 20"", ""phone"": ""1383220028"", ""email"": ""email_713@example.com""}",Marketing,3371.0
238,Name_225,71.0,50000,,"{""address"": ""Street 70, City 26"", ""phone"": ""7994715566"", ""email"": ""email_255@example.com""}",Finance,5166.0
239,Name_385,43.0,,,"{""address"": ""Street 34, City 15"", ""phone"": ""2347142287"", ""email"": ""email_278@example.com""}",HR,4119.0
240,Name_377,57.0,60000,2020-10-14,"{""address"": ""Street 46, City 50"", ""phone"": ""3807300523"", ""email"": ""email_486@example.com""}",Marketing,2200.0
241,Name_283,55.0,,2021-06-22,"{""address"": ""Street 97, City 50"", ""phone"": ""4339497163"", ""email"": ""email_125@example.com""}",HR,4055.0
242,Name_958,55.0,,,,Marketing,4402.0
243,Name_633,21.0,70000,2016-03-16,"{""address"": ""Street 93, City 43"", ""phone"": ""7614344409"", ""email"": ""email_679@example.com""}",,1344.0
244,Name_628,24.0,60000,,"{""address"": ""Street 19, City 19"", ""phone"": ""7776161297"", ""email"": ""email_506@example.com""}",,8588.0
245,Name_973,47.0,50000,2017-01-03,"{""address"": ""Street 81, City 39"", ""phone"": ""6734635372"", ""email"": ""email_769@example.com""}",,4191.0
246,Name_745,47.0,,2020-04-13,"{""address"": ""Street 14, City 44"", ""phone"": ""7143621347"", ""email"": ""email_492@example.com""}",HR,9417.0
247,Name_259,73.0,60000,2018-10-11,"{""address"": ""Street 54, City 37"", ""phone"": ""1620727483"", ""email"": ""email_590@example.com""}",Finance,6967.0
248,Name_359,36.0,70000,2020-12-09,,Marketing,
249,Name_710,56.0,,2019-07-13,"{""address"": ""Street 12, City 46"", ""phone"": ""1222188593"", ""email"": ""email_231@example.com""}",Marketing,7555.0
250,Name_456,52.0,,2020-07-27,"{""address"": ""Street 95, City 21"", ""phone"": ""6412232845"", ""email"": ""email_254@example.com""}",HR,7415.0
251,Name_411,57.0,,2017-12-23,"{""address"": ""Street 2, City 34"", ""phone"": ""6324841309"", ""email"": ""email_829@example.com""}",,4951.0
252,Name_649,50.0,50000,2021-09-16,"{""address"": ""Street 47, City 35"", ""phone"": ""7773720860"", ""email"": ""email_29@example.com""}",Finance,6839.0
253,Name_318,50.0,60000,2017-06-13,"{""address"": ""Street 72, City 33"", ""phone"": ""8668471637"", ""email"": ""email_941@example.com""}",Marketing,5006.0
254,Name_677,31.0,50000,,"{""address"": ""Street 76, City 42"", ""phone"": ""5518394809"", ""email"": ""email_691@example.com""}",Finance,4864.0
255,Name_225,55.0,50000,2018-02-21,"{""address"": ""Street 77, City 22"", ""phone"": ""9958859893"", ""email"": ""email_665@example.com""}",Finance,9151.0
256,Name_819,,70000,,"{""address"": ""Street 29, City 48"", ""phone"": ""9732838477"", ""email"": ""email_224@example.com""}",IT,5707.0
257,Name_234,74.0,60000,2017-02-06,"{""address"": ""Street 46, City 24"", ""phone"": ""5038261008"", ""email"": ""email_960@example.com""}",Finance,5205.0
258,Name_684,45.0,50000,2020-04-11,"{""address"": ""Street 9, City 4"", ""phone"": ""9284286782"", ""email"": ""email_76@example.com""}",IT,8269.0
259,Name_664,31.0,70000,2017-09-21,"{""address"": ""Street 34, City 22"", ""phone"": ""4932619487"", ""email"": ""email_802@example.com""}",HR,
260,Name_975,53.0,,2021-07-10,"{""address"": ""Street 92, City 45"", ""phone"": ""3698017003"", ""email"": ""email_33@example.com""}",,5362.0
261,Name_827,55.0,50000,2017-10-03,"{""address"": ""Street 87, City 47"", ""phone"": ""3368760235"", ""email"": ""email_958@example.com""}",IT,5419.0
262,Name_374,33.0,,2019-11-18,"{""address"": ""Street 50, City 3"", ""phone"": ""4213422633"", ""email"": ""email_272@example.com""}",Finance,6428.0
263,Name_672,77.0,,2018-02-19,"{""address"": ""Street 81, City 6"", ""phone"": ""2082723019"", ""email"": ""email_284@example.com""}",,6306.0
264,Name_608,38.0,50000,2025-01-01,"{""address"": ""Street 95, City 40"", ""phone"": ""4075942651"", ""email"": ""email_841@example.com""}",Finance,4698.0
265,Name_472,45.0,,2021-03-28,"{""address"": ""Street 19, City 33"", ""phone"": ""4479616663"", ""email"": ""email_72@example.com""}",Finance,9059.0
266,Name_233,,,2024-11-17,"{""address"": ""Street 45, City 39"", ""phone"": ""1314165432"", ""email"": ""email_784@example.com""}",IT,9552.0
267,Name_692,23.0,60000,2016-08-13,"{""address"": ""Street 61, City 28"", ""phone"": ""1227280645"", ""email"": ""email_516@example.com""}",HR,7016.0
268,Name_113,58.0,70000,2020-04-03,"{""address"": ""Street 63, City 45"", ""phone"": ""7942676493"", ""email"": ""email_679@example.com""}",Finance,3276.0
269,Name_830,32.0,70000,2017-01-26,"{""address"": ""Street 13, City 31"", ""phone"": ""1409850584"", ""email"": ""email_115@example.com""}",IT,8304.0
270,Name_497,61.0,50000,2023-11-08,"{""address"": ""Street 84, City 50"", ""phone"": ""7150524533"", ""email"": ""email_781@example.com""}",Finance,3855.0
271,Name_442,20.0,,2021-10-17,"{""address"": ""Street 64, City 48"", ""phone"": ""8805459071"", ""email"": ""email_733@example.com""}",,3243.0
272,Name_564,60.0,70000,2023-03-29,"{""address"": ""Street 97, City 7"", ""phone"": ""1337693587"", ""email"": ""email_450@example.com""}",HR,2843.0
273,Name_268,64.0,50000,2022-11-06,"{""address"": ""Street 95, City 19"", ""phone"": ""7987393928"", ""email"": ""email_859@example.com""}",Finance,9299.0
274,Name_510,52.0,,2021-11-10,,HR,5227.0
275,Name_807,31.0,50000,,"{""address"": ""Street 100, City 33"", ""phone"": ""7972714632"", ""email"": ""email_517@example.com""}",HR,4225.0
276,Name_386,19.0,60000,2024-01-13,"{""address"": ""Street 99, City 23"", ""phone"": ""4426366447"", ""email"": ""email_993@example.com""}",,2509.0
277,Name_387,46.0,50000,,"{""address"": ""Street 5, City 13"", ""phone"": ""6838967112"", ""email"": ""email_902@example.com""}",,9670.0
278,Name_113,21.0,60000,2025-02-23,,Marketing,
279,Name_613,43.0,,2017-03-09,"{""address"": ""Street 99, City 32"", ""phone"": ""8589369629"", ""email"": ""email_596@example.com""}",HR,1016.0
280,Name_625,68.0,,2016-11-24,"{""address"": ""Street 20, City 47"", ""phone"": ""4669885837"", ""email"": ""email_138@example.com""}",Finance,7507.0
281,Name_952,29.0,,2016-10-19,"{""address"": ""Street 19, City 28"", ""phone"": ""8204740992"", ""email"": ""email_881@example.com""}",,2902.0
282,Name_81,,50000,2017-12-07,,Finance,7888.0
283,Name_699,34.0,,2015-11-11,"{""address"": ""Street 13, City 29"", ""phone"": ""5594752832"", ""email"": ""email_66@example.com""}",HR,8699.0
284,Name_113,,,2022-12-27,"{""address"": ""Street 1, City 17"", ""phone"": ""8636641480"", ""email"": ""email_395@example.com""}",,8588.0
285,Name_2,27.0,60000,2021-07-15,"{""address"": ""Street 95, City 41"", ""phone"": ""4744852955"", ""email"": ""email_663@example.com""}",Marketing,5902.0
286,Name_642,65.0,,2017-06-02,"{""address"": ""Street 33, City 46"", ""phone"": ""2410601119"", ""email"": ""email_388@example.com""}",HR,7383.0
287,Name_220,39.0,,2021-09-19,"{""address"": ""Street 27, City 1"", ""phone"": ""5348446443"", ""email"": ""email_110@example.com""}",Finance,3952.0
288,Name_566,58.0,,2024-04-21,"{""address"": ""Street 92, City 25"", ""phone"": ""4438267509"", ""email"": ""email_416@example.com""}",Marketing,3208.0
289,Name_855,60.0,70000,2019-01-14,"{""address"": ""Street 86, City 29"", ""phone"": ""6688164801"", ""email"": ""email_318@example.com""}",HR,6881.0
290,Name_997,38.0,,2023-10-02,"{""address"": ""Street 50, City 4"", ""phone"": ""4637880979"", ""email"": ""email_588@example.com""}",,8757.0
291,Name_736,32.0,,2020-06-17,"{""address"": ""Street 13, City 28"", ""phone"": ""3005486315"", ""email"": ""email_772@example.com""}",HR,2720.0
292,Name_225,52.0,60000,2021-06-15,"{""address"": ""Street 49, City 37"", ""phone"": ""8164968319"", ""email"": ""email_353@example.com""}",IT,3578.0
293,Name_385,,,2021-03-13,"{""address"": ""Street 24, City 46"", ""phone"": ""1454223237"", ""email"": ""email_226@example.com""}",Finance,2197.0
294,Name_403,79.0,50000,2021-10-23,"{""address"": ""Street 58, City 12"", ""phone"": ""8026419499"", ""email"": ""email_841@example.com""}",,9943.0
295,Name_638,38.0,60000,2022-09-28,"{""address"": ""Street 55, City 9"", ""phone"": ""2964489276"", ""email"": ""email_211@example.com""}",,2485.0
296,Name_130,38.0,60000,2023-09-06,,IT,4968.0
297,Name_53,38.0,50000,2024-08-16,,Marketing,8493.0
298,Name_684,77.0,50000,2016-08-15,"{""address"": ""Street 31, City 39"", ""phone"": ""7931285554"", ""email"": ""email_66@example.com""}",,7898.0
299,Name_730,61.0,70000,2019-11-01,"{""address"": ""Street 42, City 38"", ""phone"": ""3488768718"", ""email"": ""email_59@example.com""}",Marketing,2255.0
300,Name_672,49.0,70000,,"{""address"": ""Street 62, City 41"", ""phone"": ""2308147405"", ""email"": ""email_52@example.com""}",Marketing,2388.0
301,Name_710,72.0,,2020-12-26,"{""address"": ""Street 89, City 48"", ""phone"": ""4912706258"", ""email"": ""email_162@example.com""}",Marketing,6000.0
302,Name_416,22.0,70000,2015-08-06,"{""address"": ""Street 23, City 23"", ""phone"": ""3899414693"", ""email"": ""email_802@example.com""}",HR,6789.0
303,Name_247,56.0,50000,2023-12-20,"{""address"": ""Street 39, City 41"", ""phone"": ""6122311034"", ""email"": ""email_804@example.com""}",IT,1867.0
304,Name_836,,70000,2021-11-29,"{""address"": ""Street 58, City 5"", ""phone"": ""4237339834"", ""email"": ""email_677@example.com""}",Finance,4053.0
305,Name_439,70.0,60000,2023-11-29,"{""address"": ""Street 9, City 25"", ""phone"": ""7685411892"", ""email"": ""email_817@example.com""}",IT,
306,Name_203,35.0,50000,2015-12-29,"{""address"": ""Street 78, City 14"", ""phone"": ""8810314419"", ""email"": ""email_207@example.com""}",,7780.0
307,Name_184,38.0,,2018-06-28,"{""address"": ""Street 19, City 5"", ""phone"": ""6799695813"", ""email"": ""email_162@example.com""}",IT,8056.0
308,Name_123,25.0,60000,2024-01-06,"{""address"": ""Street 67, City 25"", ""phone"": ""3333780573"", ""email"": ""email_274@example.com""}",Finance,6135.0
309,Name_401,61.0,60000,2020-02-07,"{""address"": ""Street 97, City 38"", ""phone"": ""6697631487"", ""email"": ""email_959@example.com""}",HR,5383.0
310,Name_767,69.0,60000,2016-04-04,"{""address"": ""Street 56, City 40"", ""phone"": ""2041339830"", ""email"": ""email_994@example.com""}",,6121.0
311,Name_294,51.0,50000,2023-10-22,"{""address"": ""Street 40, City 40"", ""phone"": ""8467179817"", ""email"": ""email_145@example.com""}",HR,
312,Name_280,27.0,50000,2020-11-24,"{""address"": ""Street 96, City 8"", ""phone"": ""7066466699"", ""email"": ""email_976@example.com""}",,8799.0
313,Name_837,68.0,,2023-02-25,"{""address"": ""Street 20, City 4"", ""phone"": ""6272180407"", ""email"": ""email_868@example.com""}",Finance,2105.0
314,Name_884,,70000,,"{""address"": ""Street 77, City 41"", ""phone"": ""9405013099"", ""email"": ""email_832@example.com""}",HR,8980.0
315,Name_610,74.0,70000,,"{""address"": ""Street 27, City 25"", ""phone"": ""7698501698"", ""email"": ""email_109@example.com""}",Finance,
316,Name_198,41.0,70000,2015-04-14,"{""address"": ""Street 17, City 9"", ""phone"": ""5601205781"", ""email"": ""email_949@example.com""}",Finance,2796.0
317,Name_982,57.0,70000,2022-04-27,"{""address"": ""Street 23, City 43"", ""phone"": ""3141943030"", ""email"": ""email_977@example.com""}",IT,1017.0
318,Name_907,41.0,60000,2024-10-20,"{""address"": ""Street 59, City 28"", ""phone"": ""7658588130"", ""email"": ""email_53@example.com""}",,4079.0
319,Name_511,73.0,50000,2017-06-20,"{""address"": ""Street 99, City 26"", ""phone"": ""1584321859"", ""email"": ""email_491@example.com""}",Marketing,4367.0
320,Name_752,49.0,70000,2018-11-29,"{""address"": ""Street 47, City 42"", ""phone"": ""2422805810"", ""email"": ""email_536@example.com""}",Marketing,9110.0
321,Name_144,73.0,60000,2019-07-10,,HR,5578.0
322,Name_609,50.0,50000,2016-05-28,"{""address"": ""Street 86, City 20"", ""phone"": ""3088264656"", ""email"": ""email_875@example.com""}",Finance,
323,Name_201,55.0,50000,2020-06-17,"{""address"": ""Street 61, City 27"", ""phone"": ""6662338339"", ""email"": ""email_644@example.com""}",IT,2913.0
324,Name_124,,50000,,"{""address"": ""Street 8, City 24"", ""phone"": ""3467014121"", ""email"": ""email_667@example.com""}",,8264.0
325,Name_187,74.0,,2018-08-19,"{""address"": ""Street 35, City 43"", ""phone"": ""7249680030"", ""email"": ""email_102@example.com""}",HR,2273.0
326,Name_326,73.0,,,,Finance,1092.0
327,Name_464,68.0,50000,2019-05-02,,Marketing,8380.0
